id,en,pt,img
lazer_A2_023,I practice hobbies that make me happy.,Pratico hobbies que me deixam feliz.,https://images.unsplash.com/photo-1533174072545-7a4b6ad7a6c3?w=800
lazer_A2_024,I enjoy spending time with friends.,Gosto de passar tempo com amigos.,https://images.unsplash.com/photo-1529156069898-49953e39b3ac?w=800
lazer_A2_025,I try new activities for fun.,Tento novas atividades por diversão.,https://images.unsplash.com/photo-1533174072545-7a4b6ad7a6c3?w=800
lazer_A2_026,I balance rest and activity.,Equilibro descanso e atividade.,https://images.unsplash.com/photo-1512436991641-6745cdb1723f?w=800
lazer_A2_027,I disconnect from work during my free time.,Desconecto do trabalho no tempo livre.,https://images.unsplash.com/photo-1512436991641-6745cdb1723f?w=800
lazer_A2_028,I enjoy simple moments.,Aproveito momentos simples.,https://images.unsplash.com/photo-1533174072545-7a4b6ad7a6c3?w=800
lazer_A2_029,I feel refreshed after relaxing.,Sinto-me renovado após relaxar.,https://images.unsplash.com/photo-1512436991641-6745cdb1723f?w=800
lazer_A2_030,I value my leisure time.,Valorizo meu tempo de lazer.,https://images.unsplash.com/photo-1533174072545-7a4b6ad7a6c3?w=800
lazer_A2_031,I choose activities that reduce stress.,Escolho atividades que reduzem o estresse.,https://images.unsplash.com/photo-1512436991641-6745cdb1723f?w=800
lazer_A2_032,I enjoy hobbies that challenge me.,Gosto de hobbies que me desafiam.,https://images.unsplash.com/photo-1533174072545-7a4b6ad7a6c3?w=800
lazer_A2_033,I spend quality time with people I like.,Passo tempo de qualidade com pessoas de quem gosto.,https://images.unsplash.com/photo-1529156069898-49953e39b3ac?w=800
lazer_A2_034,I relax my mind through leisure.,Relaxo minha mente através do lazer.,https://images.unsplash.com/photo-1512436991641-6745cdb1723f?w=800
lazer_A2_035,I enjoy my hobbies regularly.,Aproveito meus hobbies regularmente.,https://images.unsplash.com/photo-1533174072545-7a4b6ad7a6c3?w=800
lazer_B1_036,Leisure activities help maintain mental balance.,Atividades de lazer ajudam a manter o equilíbrio mental.,https://images.unsplash.com/photo-1512436991641-6745cdb1723f?w=800
lazer_B1_037,Spending time on hobbies improves quality of life.,Passar tempo em hobbies melhora a qualidade de vida.,https://images.unsplash.com/photo-1533174072545-7a4b6ad7a6c3?w=800
lazer_B1_038,Leisure allows me to recharge my energy.,O lazer me permite recarregar as energias.,https://images.unsplash.com/photo-1512436991641-6745cdb1723f?w=800
lazer_B1_039,Enjoying free time reduces stress levels.,Aproveitar o tempo livre reduz os níveis de estresse.,https://images.unsplash.com/photo-1512436991641-6745cdb1723f?w=800
lazer_B1_040,Leisure helps me maintain a healthy lifestyle.,O lazer me ajuda a manter um estilo de vida saudável.,https://images.unsplash.com/photo-1512436991641-6745cdb1723f?w=800
lazer_B1_041,I learned to value rest as much as productivity.,Aprendi a valorizar o descanso tanto quanto a produtividade.,https://images.unsplash.com/photo-1512436991641-6745cdb1723f?w=800
lazer_B1_042,Balancing leisure and responsibilities is essential.,Equilibrar lazer e responsabilidades é essencial.,https://images.unsplash.com/photo-1512436991641-6745cdb1723f?w=800
lazer_B1_043,Leisure moments strengthen social connections.,Momentos de lazer fortalecem conexões sociais.,https://images.unsplash.com/photo-1529156069898-49953e39b3ac?w=800
lazer_B1_044,Regular leisure time improves emotional well-being.,Tempo regular de lazer melhora o bem-estar emocional.,https://images.unsplash.com/photo-1512436991641-6745cdb1723f?w=800
lazer_B1_045,I choose leisure activities that inspire me.,Escolho atividades de lazer que me inspiram.,https://images.unsplash.com/photo-1533174072545-7a4b6ad7a6c3?w=800
lazer_B1_046,Leisure helps me reconnect with myself.,O lazer me ajuda a me reconectar comigo mesmo.,https://images.unsplash.com/photo-1512436991641-6745cdb1723f?w=800
lazer_B1_047,Enjoying life requires time for relaxation.,Aproveitar a vida exige tempo para relaxar.,https://images.unsplash.com/photo-1512436991641-6745cdb1723f?w=800
lazer_B1_048,Leisure experiences create positive memories.,Experiências de lazer criam memórias positivas.,https://images.unsplash.com/photo-1533174072545-7a4b6ad7a6c3?w=800
lazer_B1_049,I feel more balanced when I rest properly.,Sinto-me mais equilibrado quando descanso adequadamente.,https://images.unsplash.com/photo-1512436991641-6745cdb1723f?w=800
lazer_B1_050,Leisure is an important part of a fulfilling life.,O lazer é uma parte importante de uma vida plena.,https://images.unsplash.com/photo-1533174072545-7a4b6ad7a6c3?w=800
