id,en,pt,img
school_B2_034,The deadline for the application is tomorrow.,O prazo para a inscrição é amanhã.,https://images.unsplash.com/photo-1488190211105-8b0e65b80b4e?w=800
school_B2_035,She has a lot of experience in marketing.,Ela tem muita experiência em marketing.,https://images.unsplash.com/photo-1471970394675-613138e45da3?w=800
school_B2_036,We are facing some technical difficulties.,Estamos enfrentando algumas dificuldades técnicas.,https://images.unsplash.com/photo-1509228468518-180dd4864904?w=800
school_B2_037,I would like to book a table for two.,Eu gostaria de reservar uma mesa para dois.,https://images.unsplash.com/photo-1503676260728-1c00da094a0b?w=800
school_B2_038,It is important to maintain a healthy lifestyle.,É importante manter um estilo de vida saudável.,https://images.unsplash.com/photo-1546410531-bb4caa6b424d?w=800
school_B2_039,The conference was very informative.,A conferência foi muito informativa.,https://images.unsplash.com/photo-1456513080510-7bf3a84b82f8?w=800
school_B2_040,I am responsible for the sales department.,Eu sou responsável pelo departamento de vendas.,https://images.unsplash.com/photo-1457369804613-52c61a468e7d?w=800
school_B2_041,The presentation was well organized.,A apresentação foi bem organizada.,https://images.unsplash.com/photo-1481627834876-b7833e8f5570?w=800
school_B2_042,I appreciate your feedback on my work.,Agradeço seu feedback sobre meu trabalho.,https://images.unsplash.com/photo-1497633762265-9d179a990aa6?w=800
school_B2_043,We need to find a better solution.,Precisamos encontrar uma solução melhor.,https://images.unsplash.com/photo-1434030216411-0b793f4b4173?w=800
school_B2_044,The manager approved our proposal.,O gerente aprovou nossa proposta.,https://images.unsplash.com/photo-1522202176988-66273c2fd55f?w=800
school_B2_045,I can handle this responsibility.,Eu consigo lidar com essa responsabilidade.,https://images.unsplash.com/photo-1513542789411-b6a5d4f31634?w=800
school_C1_046,Effective communication is the foundation of any successful relationship.,A comunicação eficaz é a base de qualquer relacionamento bem-sucedido.,https://images.unsplash.com/photo-1488190211105-8b0e65b80b4e?w=800
school_C1_047,The research findings were published in a well-known journal.,Os resultados da pesquisa foram publicados em um jornal renomado.,https://images.unsplash.com/photo-1471970394675-613138e45da3?w=800
school_C1_048,Critical thinking is an essential skill in today's world.,O pensamento crítico é uma habilidade essencial no mundo de hoje.,https://images.unsplash.com/photo-1509228468518-180dd4864904?w=800
school_C1_049,We should consider all the options before making a final decision.,Devemos considerar todas as opções antes de tomar uma decisão final.,https://images.unsplash.com/photo-1503676260728-1c00da094a0b?w=800
school_C1_050,The project was completed ahead of schedule.,O projeto foi concluído antes do prazo.,https://images.unsplash.com/photo-1546410531-bb4caa6b424d?w=800
school_C1_051,I need to update my resume for the job application.,Preciso atualizar meu currículo para a candidatura.,https://images.unsplash.com/photo-1456513080510-7bf3a84b82f8?w=800
school_C1_052,The negotiations were challenging but productive.,As negociações foram desafiadoras mas produtivas.,https://images.unsplash.com/photo-1457369804613-52c61a468e7d?w=800
school_C1_053,Innovation drives progress in every industry.,A inovação impulsiona o progresso em todos os setores.,https://images.unsplash.com/photo-1481627834876-b7833e8f5570?w=800
school_C1_054,Collaboration between departments improved our results significantly.,A colaboração entre departamentos melhorou nossos resultados significativamente.,https://images.unsplash.com/photo-1497633762265-9d179a990aa6?w=800
school_C1_055,I've been analyzing the market trends for the past quarter.,Tenho analisado as tendências do mercado no último trimestre.,https://images.unsplash.com/photo-1434030216411-0b793f4b4173?w=800
school_C1_056,The workshop provided valuable insights into leadership.,O workshop forneceu insights valiosos sobre liderança.,https://images.unsplash.com/photo-1522202176988-66273c2fd55f?w=800
school_C1_057,We must adapt our strategy to the changing environment.,Devemos adaptar nossa estratégia ao ambiente em mudança.,https://images.unsplash.com/photo-1513542789411-b6a5d4f31634?w=800
school_C1_058,The team worked together to overcome the obstacles.,A equipe trabalhou junta para superar os obstáculos.,https://images.unsplash.com/photo-1488190211105-8b0e65b80b4e?w=800
school_C1_059,Data analysis helps companies make better decisions.,A análise de dados ajuda empresas a tomar melhores decisões.,https://images.unsplash.com/photo-1471970394675-613138e45da3?w=800
school_C1_060,The internship gave me practical experience in my field.,O estágio me deu experiência prática na minha área.,https://images.unsplash.com/photo-1509228468518-180dd4864904?w=800
school_C1_061,Sustainable practices are essential for the future.,Práticas sustentáveis são essenciais para o futuro.,https://images.unsplash.com/photo-1503676260728-1c00da094a0b?w=800
school_C1_062,The board of directors approved the new plan.,A diretoria aprovou o novo plano.,https://images.unsplash.com/photo-1546410531-bb4caa6b424d?w=800
school_C1_063,Networking events are great opportunities to grow professionally.,Eventos de networking são ótimas oportunidades para crescer profissionalmente.,https://images.unsplash.com/photo-1456513080510-7bf3a84b82f8?w=800
school_C1_064,The quality of education has improved over the years.,A qualidade da educação melhorou ao longo dos anos.,https://images.unsplash.com/photo-1457369804613-52c61a468e7d?w=800
school_C1_065,Time management is crucial for academic success.,A gestão do tempo é crucial para o sucesso acadêmico.,https://images.unsplash.com/photo-1481627834876-b7833e8f5570?w=800
school_C1_066,The scholarship covers tuition and living expenses.,A bolsa cobre mensalidade e despesas de moradia.,https://images.unsplash.com/photo-1497633762265-9d179a990aa6?w=800
school_C1_067,Remote work has become a standard practice in many companies.,O trabalho remoto se tornou prática padrão em muitas empresas.,https://images.unsplash.com/photo-1434030216411-0b793f4b4173?w=800
school_C1_068,Cultural exchange programs enrich personal development.,Programas de intercâmbio cultural enriquecem o desenvolvimento pessoal.,https://images.unsplash.com/photo-1522202176988-66273c2fd55f?w=800
school_C1_069,The new policy aims to reduce carbon emissions.,A nova política visa reduzir emissões de carbono.,https://images.unsplash.com/photo-1513542789411-b6a5d4f31634?w=800
school_C1_070,Problem-solving skills are highly valued by employers.,Habilidades de resolução de problemas são muito valorizadas pelos empregadores.,https://images.unsplash.com/photo-1488190211105-8b0e65b80b4e?w=800
school_C2_071,The integration of artificial intelligence into healthcare has revolutionized patient care.,A integração da inteligência artificial na saúde revolucionou o atendimento ao paciente.,https://images.unsplash.com/photo-1471970394675-613138e45da3?w=800
school_C2_072,Global economic trends suggest a shift towards sustainable industries.,As tendências econômicas globais sugerem uma mudança para indústrias sustentáveis.,https://images.unsplash.com/photo-1509228468518-180dd4864904?w=800
school_C2_073,The professor emphasized the importance of critical analysis in research.,O professor enfatizou a importância da análise crítica na pesquisa.,https://images.unsplash.com/photo-1503676260728-1c00da094a0b?w=800
school_C2_074,Pursuing higher education opens doors to many career opportunities.,Buscar educação superior abre portas para muitas oportunidades de carreira.,https://images.unsplash.com/photo-1546410531-bb4caa6b424d?w=800
school_C2_075,The documentary provided a comprehensive overview of climate change.,O documentário forneceu uma visão abrangente das mudanças climáticas.,https://images.unsplash.com/photo-1456513080510-7bf3a84b82f8?w=800
school_C2_076,Emotional intelligence plays a significant role in professional success.,A inteligência emocional desempenha um papel significativo no sucesso profissional.,https://images.unsplash.com/photo-1457369804613-52c61a468e7d?w=800
school_C2_077,The debate on renewable energy has gained momentum worldwide.,O debate sobre energia renovável ganhou impulso mundial.,https://images.unsplash.com/photo-1481627834876-b7833e8f5570?w=800
school_C2_078,Cross-cultural communication requires sensitivity and awareness.,A comunicação intercultural requer sensibilidade e consciência.,https://images.unsplash.com/photo-1497633762265-9d179a990aa6?w=800
school_C2_079,The advancements in biotechnology are transforming the agricultural sector.,Os avanços em biotecnologia estão transformando o setor agrícola.,https://images.unsplash.com/photo-1434030216411-0b793f4b4173?w=800
school_C2_080,A well-structured argument is essential for academic writing.,Um argumento bem estruturado é essencial para a escrita acadêmica.,https://images.unsplash.com/photo-1522202176988-66273c2fd55f?w=800
school_C2_081,The symposium attracted experts from various fields around the world.,O simpósio atraiu especialistas de várias áreas ao redor do mundo.,https://images.unsplash.com/photo-1513542789411-b6a5d4f31634?w=800
school_C2_082,Investment in education yields long-term benefits for society.,O investimento em educação traz benefícios de longo prazo para a sociedade.,https://images.unsplash.com/photo-1488190211105-8b0e65b80b4e?w=800
school_C2_083,Understanding economic cycles is fundamental for financial planning.,Entender os ciclos econômicos é fundamental para o planejamento financeiro.,https://images.unsplash.com/photo-1471970394675-613138e45da3?w=800
school_C2_084,The thesis defense was a milestone in my academic career.,A defesa da tese foi um marco na minha carreira acadêmica.,https://images.unsplash.com/photo-1509228468518-180dd4864904?w=800
school_C2_085,Mental health awareness has increased significantly in recent years.,A conscientização sobre saúde mental aumentou significativamente nos últimos anos.,https://images.unsplash.com/photo-1503676260728-1c00da094a0b?w=800
school_C2_086,The new trade agreement will impact international commerce.,O novo acordo comercial impactará o comércio internacional.,https://images.unsplash.com/photo-1546410531-bb4caa6b424d?w=800
school_C2_087,Interdisciplinary research fosters innovation and creativity.,A pesquisa interdisciplinar promove inovação e criatividade.,https://images.unsplash.com/photo-1456513080510-7bf3a84b82f8?w=800
school_C2_088,The government implemented policies to address inequality.,O governo implementou políticas para combater a desigualdade.,https://images.unsplash.com/photo-1457369804613-52c61a468e7d?w=800
school_C2_089,Digital literacy is as important as traditional education today.,A literacia digital é tão importante quanto a educação tradicional hoje.,https://images.unsplash.com/photo-1481627834876-b7833e8f5570?w=800
school_C2_090,The entrepreneurial mindset encourages risk-taking and innovation.,A mentalidade empreendedora incentiva a tomada de riscos e inovação.,https://images.unsplash.com/photo-1497633762265-9d179a990aa6?w=800
school_C2_091,Peer review is a critical part of the academic publishing process.,A revisão por pares é uma parte crítica do processo de publicação acadêmica.,https://images.unsplash.com/photo-1434030216411-0b793f4b4173?w=800
school_C2_092,The volunteering experience broadened my perspective on social issues.,A experiência de voluntariado ampliou minha perspectiva sobre questões sociais.,https://images.unsplash.com/photo-1522202176988-66273c2fd55f?w=800
school_C2_093,Ethical considerations must guide the development of new technologies.,Considerações éticas devem orientar o desenvolvimento de novas tecnologias.,https://images.unsplash.com/photo-1513542789411-b6a5d4f31634?w=800
school_C2_094,The study abroad program enhanced my language proficiency.,O programa de estudos no exterior aprimorou minha proficiência no idioma.,https://images.unsplash.com/photo-1488190211105-8b0e65b80b4e?w=800
school_C2_095,Lifelong learning is the key to staying competitive in the job market.,O aprendizado contínuo é a chave para se manter competitivo no mercado de trabalho.,https://images.unsplash.com/photo-1471970394675-613138e45da3?w=800
school_C2_096,The research methodology was based on qualitative and quantitative approaches.,A metodologia de pesquisa foi baseada em abordagens qualitativas e quantitativas.,https://images.unsplash.com/photo-1509228468518-180dd4864904?w=800
school_C2_097,Public speaking skills are developed through consistent practice.,Habilidades de falar em público são desenvolvidas através de prática consistente.,https://images.unsplash.com/photo-1503676260728-1c00da094a0b?w=800
school_C2_098,The curriculum was designed to prepare students for real-world challenges.,O currículo foi projetado para preparar os alunos para desafios do mundo real.,https://images.unsplash.com/photo-1546410531-bb4caa6b424d?w=800
school_C2_099,Academic integrity is a fundamental principle in higher education.,A integridade acadêmica é um princípio fundamental no ensino superior.,https://images.unsplash.com/photo-1456513080510-7bf3a84b82f8?w=800
school_C2_100,Knowledge empowers individuals to make informed decisions.,O conhecimento capacita os indivíduos a tomar decisões informadas.,https://images.unsplash.com/photo-1457369804613-52c61a468e7d?w=800
