id,en,pt,img
cotidiano_028,I talk with my family.,Eu converso com minha família.,https://images.unsplash.com/photo-1511988617509-a57c8a288659?w=800
cotidiano_029,I help my children.,Eu ajudo meus filhos.,https://images.unsplash.com/photo-1503454537195-1dcabb73ffb9?w=800
cotidiano_030,I play with my dog.,Eu brinco com meu cachorro.,https://images.unsplash.com/photo-1507149833265-60c372daea22?w=800
cotidiano_031,I go to the supermarket.,Eu vou ao supermercado.,https://images.unsplash.com/photo-1542838132-92c53300491e?w=800
cotidiano_032,I buy groceries.,Eu compro mantimentos.,https://images.unsplash.com/photo-1607083206968-13611e3d76db?w=800
cotidiano_033,I pay the bills.,Eu pago as contas.,https://images.unsplash.com/photo-1567427018141-0584cfcbf1b8?w=800
cotidiano_034,I check my bank account.,Eu verifico minha conta bancária.,https://images.unsplash.com/photo-1556740749-887f6717d7e4?w=800
cotidiano_035,I exercise in the morning.,Eu faço exercícios pela manhã.,https://images.unsplash.com/photo-1517836357463-d25dfeac3438?w=800
cotidiano_036,I go for a walk.,Eu faço uma caminhada.,https://images.unsplash.com/photo-1500530855697-b586d89ba3ee?w=800
cotidiano_037,I read a book.,Eu leio um livro.,https://images.unsplash.com/photo-1512820790803-83ca734da794?w=800
cotidiano_038,I study English.,Eu estudo inglês.,https://images.unsplash.com/photo-1503676260728-1c00da094a0b?w=800
cotidiano_039,I write in my notebook.,Eu escrevo no meu caderno.,https://images.unsplash.com/photo-1455390582262-044cdead277a?w=800
cotidiano_040,I prepare for tomorrow.,Eu me preparo para amanhã.,https://images.unsplash.com/photo-1517841905240-472988babdf9?w=800
cotidiano_041,I take a nap.,Eu tiro um cochilo.,https://images.unsplash.com/photo-1519710164239-da123dc03ef4?w=800
cotidiano_042,I water the plants.,Eu rego as plantas.,https://images.unsplash.com/photo-1501004318641-b39e6451bec6?w=800
cotidiano_043,I feed the cat.,Eu alimento o gato.,https://images.unsplash.com/photo-1518791841217-8f162f1e1131?w=800
cotidiano_044,I wash my car.,Eu lavo meu carro.,https://images.unsplash.com/photo-1503376780353-7e6692767b70?w=800
cotidiano_045,I fix something at home.,Eu conserto algo em casa.,https://images.unsplash.com/photo-1581090700227-1e8b0e0e4e38?w=800
cotidiano_046,I organize my room.,Eu organizo meu quarto.,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=800
cotidiano_047,I check the weather.,Eu verifico o clima.,https://images.unsplash.com/photo-1501973801540-537f08ccae7b?w=800
cotidiano_048,I open the windows.,Eu abro as janelas.,https://images.unsplash.com/photo-1505691723518-36a5ac3b2d9d?w=800
cotidiano_049,I lock the door.,Eu tranco a porta.,https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800
cotidiano_050,I sleep well at night.,Eu durmo bem à noite.,https://images.unsplash.com/photo-1519710164239-da123dc03ef4?w=800
